"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minute"
"176","Golden State Warriors","12/5/16",2016,2,1,58,"missed shot","Jump Shot","2PT Field Goal",18,"Indiana Pacers",-137,124,"Andre Iguodala",0
"177","Golden State Warriors","12/3/16",2016,2,8,26,"missed shot","Jump Shot","2PT Field Goal",7,"Phoenix Suns",-74,28,"Andre Iguodala",0
"178","Golden State Warriors","12/3/16",2016,1,1,48,"missed shot","Jump Shot","2PT Field Goal",17,"Phoenix Suns",135,116,"Andre Iguodala",0
"179","Golden State Warriors","12/1/16",2016,3,4,39,"missed shot","Jump Shot","3PT Field Goal",23,"Houston Rockets",233,28,"Andre Iguodala",0
"180","Golden State Warriors","12/1/16",2016,2,4,13,"made shot","Jump Shot","3PT Field Goal",23,"Houston Rockets",-227,43,"Andre Iguodala",20
"181","Golden State Warriors","11/28/16",2016,4,2,28,"missed shot","Jump Shot","3PT Field Goal",22,"Atlanta Hawks",227,23,"Andre Iguodala",0
"182","Golden State Warriors","11/28/16",2016,3,1,26,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",110,229,"Andre Iguodala",0
"183","Golden State Warriors","11/28/16",2016,3,0,26,"missed shot","Jump Shot","3PT Field Goal",22,"Atlanta Hawks",-228,21,"Andre Iguodala",0
"184","Golden State Warriors","11/28/16",2016,4,9,9,"missed shot","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",233,67,"Andre Iguodala",0
"185","Golden State Warriors","11/26/16",2016,3,3,14,"missed shot","Jump Shot","2PT Field Goal",4,"Minnesota Timberwolves",6,43,"Andre Iguodala",0
"186","Golden State Warriors","11/26/16",2016,2,3,50,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-181,183,"Andre Iguodala",0
"187","Golden State Warriors","11/25/16",2016,2,10,31,"made shot","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",-153,72,"Andre Iguodala",14
"188","Golden State Warriors","11/25/16",2016,3,2,45,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",187,163,"Andre Iguodala",0
"189","Golden State Warriors","11/23/16",2016,3,0,33,"missed shot","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",236,31,"Andre Iguodala",0
"190","Golden State Warriors","11/23/16",2016,4,10,49,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",114,232,"Andre Iguodala",0
"191","Golden State Warriors","11/23/16",2016,2,9,40,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",177,178,"Andre Iguodala",0
"192","Golden State Warriors","11/21/16",2016,1,1,57,"made shot","Jump Shot","3PT Field Goal",24,"Indiana Pacers",212,124,"Andre Iguodala",11
"193","Golden State Warriors","11/21/16",2016,3,2,29,"made shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",233,-26,"Andre Iguodala",34
"194","Golden State Warriors","11/21/16",2016,3,4,40,"made shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,-11,"Andre Iguodala",32
"195","Golden State Warriors","11/21/16",2016,2,2,35,"missed shot","Jump Shot","3PT Field Goal",26,"Indiana Pacers",87,247,"Andre Iguodala",0
"196","Golden State Warriors","11/21/16",2016,3,1,16,"missed shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",-233,-6,"Andre Iguodala",0
"197","Golden State Warriors","11/19/16",2016,2,11,17,"made shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",212,149,"Andre Iguodala",13
"198","Golden State Warriors","11/19/16",2016,4,9,47,"missed shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",222,111,"Andre Iguodala",0
"199","Golden State Warriors","11/19/16",2016,3,0,0,"missed shot","Jump Shot","3PT Field Goal",40,"Milwaukee Bucks",-99,391,"Andre Iguodala",0
"200","Golden State Warriors","11/19/16",2016,2,2,5,"missed shot","Jump Shot","2PT Field Goal",17,"Milwaukee Bucks",140,100,"Andre Iguodala",0
"201","Golden State Warriors","11/19/16",2016,2,10,49,"made shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-245,2,"Andre Iguodala",14
"202","Golden State Warriors","11/19/16",2016,4,9,19,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-238,95,"Andre Iguodala",0
"203","Golden State Warriors","11/18/16",2016,2,11,46,"missed shot","Jump Shot","2PT Field Goal",16,"Boston Celtics",-47,159,"Andre Iguodala",0
"204","Golden State Warriors","11/18/16",2016,3,2,19,"missed shot","Jump Shot","3PT Field Goal",25,"Boston Celtics",76,242,"Andre Iguodala",0
"205","Golden State Warriors","11/16/16",2016,1,5,40,"made shot","Jump Shot","3PT Field Goal",25,"Toronto Raptors",-91,239,"Andre Iguodala",7
"206","Golden State Warriors","11/16/16",2016,4,9,20,"made shot","Jump Shot","3PT Field Goal",23,"Toronto Raptors",-237,-11,"Andre Iguodala",39
"207","Golden State Warriors","11/13/16",2016,4,7,47,"missed shot","Jump Shot","3PT Field Goal",25,"Phoenix Suns",105,228,"Andre Iguodala",0
"208","Golden State Warriors","11/13/16",2016,2,8,10,"missed shot","Jump Shot","3PT Field Goal",25,"Phoenix Suns",189,169,"Andre Iguodala",0
"209","Golden State Warriors","11/10/16",2016,2,9,54,"missed shot","Jump Shot","2PT Field Goal",16,"Denver Nuggets",-50,159,"Andre Iguodala",0
"210","Golden State Warriors","11/10/16",2016,2,2,58,"missed shot","Jump Shot","3PT Field Goal",26,"Denver Nuggets",181,193,"Andre Iguodala",0
"211","Golden State Warriors","11/9/16",2016,2,11,26,"missed shot","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-192,185,"Andre Iguodala",0
"212","Golden State Warriors","11/7/16",2016,1,3,1,"missed shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-238,7,"Andre Iguodala",0
"213","Golden State Warriors","11/7/16",2016,3,4,32,"missed shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-232,21,"Andre Iguodala",0
"214","Golden State Warriors","11/7/16",2016,1,2,7,"missed shot","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-179,174,"Andre Iguodala",0
"215","Golden State Warriors","11/7/16",2016,2,8,8,"missed shot","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-183,188,"Andre Iguodala",0
"216","Golden State Warriors","11/4/16",2016,4,11,42,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-238,31,"Andre Iguodala",0
"217","Golden State Warriors","11/4/16",2016,2,0,1,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",178,174,"Andre Iguodala",0
"218","Golden State Warriors","11/4/16",2016,1,0,1,"made shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",62,241,"Andre Iguodala",12
"219","Golden State Warriors","11/4/16",2016,4,10,31,"missed shot","Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",-78,184,"Andre Iguodala",0
"220","Golden State Warriors","11/3/16",2016,4,9,43,"missed shot","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-230,7,"Andre Iguodala",0
"221","Golden State Warriors","11/1/16",2016,4,8,33,"made shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-63,239,"Andre Iguodala",40
"222","Golden State Warriors","10/30/16",2016,1,2,39,"missed shot","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-156,213,"Andre Iguodala",0
"223","Golden State Warriors","10/30/16",2016,4,3,26,"missed shot","Jump Shot","3PT Field Goal",23,"Phoenix Suns",-235,-19,"Andre Iguodala",0
"224","Golden State Warriors","10/30/16",2016,2,5,8,"missed shot","Jump Shot","3PT Field Goal",23,"Phoenix Suns",230,33,"Andre Iguodala",0
"225","Golden State Warriors","10/28/16",2016,3,6,23,"made shot","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-227,-5,"Andre Iguodala",30
"226","Golden State Warriors","10/28/16",2016,3,5,34,"made shot","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",96,134,"Andre Iguodala",31
"227","Golden State Warriors","10/28/16",2016,4,2,54,"missed shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,-1,"Andre Iguodala",0
"228","Golden State Warriors","10/28/16",2016,3,5,49,"missed shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,3,"Andre Iguodala",0
"229","Golden State Warriors","10/25/16",2016,2,9,7,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",228,72,"Andre Iguodala",0
"230","Golden State Warriors","10/25/16",2016,2,3,56,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",225,61,"Andre Iguodala",0
"231","Golden State Warriors","2/28/17",2016,4,4,20,"missed shot","Jump Shot","3PT Field Goal",26,"Washington Wizards",222,136,"Andre Iguodala",0
"232","Golden State Warriors","2/28/17",2016,2,1,44,"missed shot","Jump Shot","3PT Field Goal",23,"Washington Wizards",236,36,"Andre Iguodala",0
"233","Golden State Warriors","2/27/17",2016,3,0,0,"missed shot","Jump Shot","3PT Field Goal",49,"Philadelphia 76ers",27,497,"Andre Iguodala",0
"234","Golden State Warriors","2/25/17",2016,1,0,57,"missed shot","Jump Shot","2PT Field Goal",8,"Brooklyn Nets",-56,70,"Andre Iguodala",0
"235","Golden State Warriors","2/25/17",2016,2,1,39,"made shot","Jump Shot","2PT Field Goal",19,"Brooklyn Nets",112,154,"Andre Iguodala",23
"236","Golden State Warriors","2/25/17",2016,4,9,19,"missed shot","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",225,41,"Andre Iguodala",0
"237","Golden State Warriors","2/25/17",2016,1,5,5,"made shot","Jump Shot","3PT Field Goal",26,"Brooklyn Nets",137,228,"Andre Iguodala",7
"238","Golden State Warriors","2/23/17",2016,1,0,5,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",140,213,"Andre Iguodala",0
"239","Golden State Warriors","2/23/17",2016,3,3,48,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-155,218,"Andre Iguodala",0
"240","Golden State Warriors","2/23/17",2016,4,6,39,"missed shot","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",133,51,"Andre Iguodala",0
"241","Golden State Warriors","1/8/17",2016,1,0,2,"missed shot","Layup Shot","2PT Field Goal",3,"Sacramento Kings",28,16,"Andre Iguodala",0
"242","Golden State Warriors","12/8/16",2016,2,8,6,"missed shot","Layup Shot","2PT Field Goal",1,"Utah Jazz",0,11,"Andre Iguodala",0
"243","Golden State Warriors","11/1/16",2016,3,5,6,"missed shot","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",0,11,"Andre Iguodala",0
"244","Golden State Warriors","12/11/16",2016,4,2,0,"missed shot","Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,13,"Andre Iguodala",0
"245","Golden State Warriors","11/21/16",2016,1,2,34,"missed shot","Layup Shot","2PT Field Goal",1,"Indiana Pacers",9,7,"Andre Iguodala",0
"246","Golden State Warriors","2/13/17",2016,3,3,42,"made shot","Layup Shot","2PT Field Goal",1,"Denver Nuggets",15,2,"Andre Iguodala",33
"247","Golden State Warriors","11/21/16",2016,2,2,10,"missed shot","Layup Shot","2PT Field Goal",1,"Indiana Pacers",12,7,"Andre Iguodala",0
"248","Golden State Warriors","1/20/17",2016,1,0,38,"missed shot","Layup Shot","2PT Field Goal",2,"Houston Rockets",4,26,"Andre Iguodala",0
"249","Golden State Warriors","1/2/17",2016,2,11,28,"made shot","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-9,7,"Andre Iguodala",13
"250","Golden State Warriors","3/29/17",2016,1,5,24,"missed shot","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-12,-6,"Andre Iguodala",0
"251","Golden State Warriors","11/13/16",2016,3,1,54,"missed shot","Layup Shot","2PT Field Goal",1,"Phoenix Suns",-9,8,"Andre Iguodala",0
"252","Golden State Warriors","10/28/16",2016,1,3,48,"missed shot","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",6,8,"Andre Iguodala",0
"253","Golden State Warriors","3/20/17",2016,2,5,3,"missed shot","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",27,2,"Andre Iguodala",0
"254","Golden State Warriors","11/18/16",2016,4,8,27,"missed shot","Layup Shot","2PT Field Goal",2,"Boston Celtics",-22,8,"Andre Iguodala",0
"255","Golden State Warriors","3/16/17",2016,4,8,39,"missed shot","Layup Shot","2PT Field Goal",1,"Orlando Magic",-11,13,"Andre Iguodala",0
"256","Golden State Warriors","12/7/16",2016,4,8,11,"made shot","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-20,18,"Andre Iguodala",40
"257","Golden State Warriors","2/2/17",2016,3,1,26,"missed shot","Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",4,8,"Andre Iguodala",0
"258","Golden State Warriors","11/28/16",2016,3,2,14,"made shot","Pullup Jump shot","3PT Field Goal",23,"Atlanta Hawks",-235,26,"Andre Iguodala",34
"259","Golden State Warriors","11/23/16",2016,4,8,30,"made shot","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Lakers",78,178,"Andre Iguodala",40
"260","Golden State Warriors","12/20/16",2016,2,10,25,"made shot","Pullup Jump shot","3PT Field Goal",24,"Utah Jazz",233,77,"Andre Iguodala",14
"261","Golden State Warriors","11/23/16",2016,4,7,54,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-181,174,"Andre Iguodala",0
"262","Golden State Warriors","12/17/16",2016,2,8,52,"made shot","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",64,257,"Andre Iguodala",16
"263","Golden State Warriors","2/23/17",2016,2,8,28,"missed shot","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-137,129,"Andre Iguodala",0
"264","Golden State Warriors","2/15/17",2016,3,1,3,"made shot","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",-227,41,"Andre Iguodala",35
"265","Golden State Warriors","3/6/17",2016,3,2,23,"made shot","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",104,131,"Andre Iguodala",34
"266","Golden State Warriors","3/29/17",2016,3,1,19,"made shot","Pullup Jump shot","2PT Field Goal",15,"San Antonio Spurs",64,144,"Andre Iguodala",35
"267","Golden State Warriors","3/14/17",2016,1,1,27,"made shot","Pullup Jump shot","3PT Field Goal",22,"Philadelphia 76ers",228,3,"Andre Iguodala",11
"268","Golden State Warriors","12/11/16",2016,4,2,43,"missed shot","Pullup Jump shot","2PT Field Goal",21,"Minnesota Timberwolves",-166,134,"Andre Iguodala",0
"269","Golden State Warriors","12/8/16",2016,3,3,41,"made shot","Pullup Jump shot","2PT Field Goal",17,"Utah Jazz",78,156,"Andre Iguodala",33
"270","Golden State Warriors","4/4/17",2016,2,9,35,"made shot","Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",227,62,"Andre Iguodala",15
"271","Golden State Warriors","3/31/17",2016,1,4,9,"made shot","Pullup Jump shot","2PT Field Goal",20,"Houston Rockets",99,174,"Andre Iguodala",8
"272","Golden State Warriors","1/29/17",2016,3,0,29,"made shot","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",79,234,"Andre Iguodala",36
"273","Golden State Warriors","1/29/17",2016,3,0,56,"made shot","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",30,244,"Andre Iguodala",36
"274","Golden State Warriors","3/26/17",2016,2,7,17,"made shot","Pullup Jump shot","3PT Field Goal",23,"Memphis Grizzlies",-235,23,"Andre Iguodala",17
"275","Golden State Warriors","3/28/17",2016,3,0,27,"missed shot","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",125,214,"Andre Iguodala",0
"276","Golden State Warriors","12/3/16",2016,1,2,43,"made shot","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",119,144,"Andre Iguodala",10
"277","Golden State Warriors","12/3/16",2016,4,11,10,"made shot","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",-187,198,"Andre Iguodala",37
"278","Golden State Warriors","1/22/17",2016,4,3,15,"missed shot","Pullup Jump shot","2PT Field Goal",19,"Orlando Magic",197,23,"Andre Iguodala",0
"279","Golden State Warriors","12/1/16",2016,1,3,47,"made shot","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",-158,203,"Andre Iguodala",9
"280","Golden State Warriors","1/16/17",2016,1,0,45,"made shot","Pullup Jump shot","3PT Field Goal",23,"Cleveland Cavaliers",-232,28,"Andre Iguodala",12
"281","Golden State Warriors","11/28/16",2016,1,3,27,"made shot","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-174,193,"Andre Iguodala",9
"282","Golden State Warriors","3/18/17",2016,3,2,41,"made shot","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",228,61,"Andre Iguodala",34
"283","Golden State Warriors","12/30/16",2016,1,1,27,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",-184,174,"Andre Iguodala",0
"284","Golden State Warriors","3/29/17",2016,1,0,1,"made shot","Pullup Jump shot","2PT Field Goal",19,"San Antonio Spurs",169,106,"Andre Iguodala",12
"285","Golden State Warriors","11/13/16",2016,2,11,8,"made shot","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",210,159,"Andre Iguodala",13
"286","Golden State Warriors","3/18/17",2016,3,4,7,"made shot","Pullup Jump shot","2PT Field Goal",17,"Milwaukee Bucks",133,110,"Andre Iguodala",32
"287","Golden State Warriors","3/18/17",2016,3,10,8,"made shot","Pullup Jump shot","2PT Field Goal",21,"Milwaukee Bucks",153,149,"Andre Iguodala",26
"288","Golden State Warriors","3/18/17",2016,1,4,19,"missed shot","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-201,164,"Andre Iguodala",0
"289","Golden State Warriors","3/18/17",2016,1,5,22,"made shot","Pullup Jump shot","2PT Field Goal",11,"Milwaukee Bucks",-25,110,"Andre Iguodala",7
"290","Golden State Warriors","3/18/17",2016,3,1,45,"missed shot","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",232,-15,"Andre Iguodala",0
"291","Golden State Warriors","3/29/17",2016,3,2,1,"made shot","Pullup Jump shot","2PT Field Goal",20,"San Antonio Spurs",181,95,"Andre Iguodala",34
"292","Golden State Warriors","12/8/16",2016,2,8,41,"made shot","Putback Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,"Andre Iguodala",16
"293","Golden State Warriors","11/19/16",2016,4,3,39,"made shot","Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Andre Iguodala",45
"294","Golden State Warriors","2/11/17",2016,1,4,25,"missed shot","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Andre Iguodala",0
"295","Golden State Warriors","3/16/17",2016,3,5,51,"made shot","Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Andre Iguodala",31
"296","Golden State Warriors","11/18/16",2016,4,8,25,"made shot","Putback Layup Shot","2PT Field Goal",2,"Boston Celtics",-20,7,"Andre Iguodala",40
"297","Golden State Warriors","10/30/16",2016,4,9,48,"made shot","Putback Layup Shot","2PT Field Goal",1,"Phoenix Suns",9,8,"Andre Iguodala",39
"298","Golden State Warriors","2/15/17",2016,4,9,46,"made shot","Putback Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,13,"Andre Iguodala",39
"299","Golden State Warriors","2/4/17",2016,4,2,35,"made shot","Reverse Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Andre Iguodala",46
"300","Golden State Warriors","12/7/16",2016,2,9,53,"made shot","Reverse Dunk Shot","2PT Field Goal",2,"Los Angeles Clippers",19,16,"Andre Iguodala",15
"301","Golden State Warriors","2/27/17",2016,3,0,47,"made shot","Reverse Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Andre Iguodala",36
"302","Golden State Warriors","1/6/17",2016,2,3,28,"made shot","Reverse Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,"Andre Iguodala",21
"303","Golden State Warriors","3/14/17",2016,2,0,37,"missed shot","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-7,8,"Andre Iguodala",0
"304","Golden State Warriors","2/28/17",2016,2,9,29,"made shot","Reverse Layup Shot","2PT Field Goal",2,"Washington Wizards",-19,16,"Andre Iguodala",15
"305","Golden State Warriors","3/16/17",2016,2,8,3,"made shot","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Andre Iguodala",16
"306","Golden State Warriors","11/23/16",2016,4,10,2,"made shot","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Andre Iguodala",38
"307","Golden State Warriors","3/24/17",2016,3,3,28,"made shot","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Andre Iguodala",33
"308","Golden State Warriors","2/1/17",2016,1,5,2,"made shot","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,"Andre Iguodala",7
"309","Golden State Warriors","3/26/17",2016,3,2,8,"made shot","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,"Andre Iguodala",34
